Source,Target
WALL��_��_E,Jeff Garlin
WALL��_��_E,Fred Willard
Knocked Up,Seth Rogen
Knocked Up,Katherine Heigl
Knocked Up,Paul Rudd
Knocked Up,Leslie Mann
Source Code,Jake Gyllenhaal
Source Code,Michelle Monaghan
Source Code,Vera Farmiga
Source Code,Jeffrey Wright
Lawless,Tom Hardy
Lawless,Shia LaBeouf
Lawless,Guy Pearce
Lawless,Jason Clarke
Unfriended,Heather Sossaman
Unfriended,Matthew Bohrer
Unfriended,Courtney Halverson
Unfriended,Shelley Hennig
American Reunion,Jason Biggs
American Reunion,Alyson Hannigan
American Reunion,Seann William Scott
American Reunion,Chris Klein
The Pursuit of Happyness,Will Smith
The Pursuit of Happyness,Thandie Newton
The Pursuit of Happyness,Jaden Smith
The Pursuit of Happyness,Brian Howe
Relatos salvajes,Dar��__o Grandinetti
Relatos salvajes,Mar��__a Marull
Relatos salvajes,M��__nica Villa
Relatos salvajes,Rita Cortese
The Ridiculous 6,Adam Sandler
The Ridiculous 6,Terry Crews
The Ridiculous 6,Jorge Garcia
The Ridiculous 6,Taylor Lautner
Gran Torino,Clint Eastwood
Gran Torino,Bee Vang
Gran Torino,Christopher Carley
Gran Torino,Ahney Her
Burnt,Bradley Cooper
Burnt,Sienna Miller
Burnt,Daniel Br��__hl
Burnt,Riccardo Scamarcio
Sleeping Beauty,Emily Browning
Sleeping Beauty,Rachael Blake
Sleeping Beauty,Ewen Leslie
Sleeping Beauty,Bridgette Barrett
Vampire Academy,Zoey Deutch
Vampire Academy,Lucy Fry
Vampire Academy,Danila Kozlovsky
Vampire Academy,Gabriel Byrne
Sweeney Todd: The Demon Barber of Fleet Street,Johnny Depp
Sweeney Todd: The Demon Barber of Fleet Street,Helena Bonham Carter
Sweeney Todd: The Demon Barber of Fleet Street,Alan Rickman
Sweeney Todd: The Demon Barber of Fleet Street,Timothy Spall
Solace,Anthony Hopkins
Solace,Jeffrey Dean Morgan
Solace,Abbie Cornish
Solace,Colin Farrell
Insidious,Patrick Wilson
Insidious,Rose Byrne
Insidious,Ty Simpkins
Insidious,Lin Shaye
Public Enemies,Christian Bale
Public Enemies,Johnny Depp
Public Enemies,Christian Stolte
Public Enemies,Jason Clarke
Boyhood,Ellar Coltrane
Boyhood,Patricia Arquette
Boyhood,Ethan Hawke
Boyhood,Elijah Smith
Teenage Mutant Ninja Turtles,Megan Fox
Teenage Mutant Ninja Turtles,Will Arnett
Teenage Mutant Ninja Turtles,William Fichtner
Teenage Mutant Ninja Turtles,Noel Fisher
Eastern Promises,Naomi Watts
Eastern Promises,Viggo Mortensen
Eastern Promises,Armin Mueller-Stahl
Eastern Promises,Josef Altin
The Daughter,Geoffrey Rush
The Daughter,Nicholas Hope
The Daughter,Sam Neill
The Daughter,Ewen Leslie
Pineapple Express,Seth Rogen
Pineapple Express,James Franco
Pineapple Express,Gary Cole
Pineapple Express,Danny McBride
The First Time,Dylan O'Brien
The First Time,Britt Robertson
The First Time,Victoria Justice
The First Time,James Frecheville
Gone Baby Gone,Morgan Freeman
Gone Baby Gone,Ed Harris
Gone Baby Gone,Casey Affleck
Gone Baby Gone,Michelle Monaghan
The Heat,Sandra Bullock
The Heat,Michael McDonald
The Heat,Melissa McCarthy
The Heat,Demi��_��_n Bichir
Anna Karenina,Keira Knightley
Anna Karenina,Jude Law
Anna Karenina,Aaron Taylor-Johnson
Anna Karenina,Matthew Macfadyen
Regression,Ethan Hawke
Regression,David Thewlis
Regression,Emma Watson
Regression,Dale Dickey
Ted 2,Mark Wahlberg
Ted 2,Seth MacFarlane
Ted 2,Amanda Seyfried
Ted 2,Jessica Barth
Pain & Gain,Mark Wahlberg
Pain & Gain,Dwayne Johnson
Pain & Gain,Anthony Mackie
Pain & Gain,Tony Shalhoub
Blood Diamond,Leonardo DiCaprio
Blood Diamond,Djimon Hounsou
Blood Diamond,Jennifer Connelly
Blood Diamond,Kagiso Kuypers
Devil's Knot,Colin Firth
Devil's Knot,Reese Witherspoon
Devil's Knot,Alessandro Nivola
Devil's Knot,James Hamrick
Child 44,Tom Hardy
Child 44,Gary Oldman
Child 44,Noomi Rapace
Child 44,Joel Kinnaman
The Hurt Locker,Jeremy Renner
The Hurt Locker,Anthony Mackie
The Hurt Locker,Brian Geraghty
The Hurt Locker,Guy Pearce
Green Lantern,Ryan Reynolds
Green Lantern,Blake Lively
Green Lantern,Peter Sarsgaard
Green Lantern,Mark Strong
The Mist,Thomas Jane
The Mist,Marcia Gay Harden
The Mist,Laurie Holden
The Mist,Andre Braugher
Escape Plan,Sylvester Stallone
Escape Plan,Arnold Schwarzenegger
Escape Plan,50 Cent
Escape Plan,Vincent D'Onofrio
"Love, Rosie",Lily Collins
"Love, Rosie",Sam Claflin
"Love, Rosie",Christian Cooke
"Love, Rosie",Jaime Winstone
The DUFF,Mae Whitman
The DUFF,Bella Thorne
The DUFF,Robbie Amell
The DUFF,Allison Janney
The Hunger Games: Mockingjay - Part 1,Jennifer Lawrence
The Hunger Games: Mockingjay - Part 1,Josh Hutcherson
The Hunger Games: Mockingjay - Part 1,Liam Hemsworth
The Hunger Games: Mockingjay - Part 1,Woody Harrelson
We Need to Talk About Kevin,Tilda Swinton
We Need to Talk About Kevin,John C. Reilly
We Need to Talk About Kevin,Ezra Miller
We Need to Talk About Kevin,Jasper Newell
The Mortal Instruments: City of Bones,Lily Collins
The Mortal Instruments: City of Bones,Jamie Campbell Bower
The Mortal Instruments: City of Bones,Robert Sheehan
The Mortal Instruments: City of Bones,Jemima West
Seven Pounds,Will Smith
Seven Pounds,Rosario Dawson
Seven Pounds,Woody Harrelson
Seven Pounds,Michael Ealy
The King's Speech,Colin Firth
The King's Speech,Geoffrey Rush
The King's Speech,Helena Bonham Carter
The King's Speech,Derek Jacobi
Hunger,Stuart Graham
Hunger,Laine Megaw
Hunger,Brian Milligan
Hunger,Liam McMahon
Jumper,Hayden Christensen
Jumper,Samuel L. Jackson
Jumper,Jamie Bell
Jumper,Rachel Bilson
Toy Story 3,Tom Hanks
Toy Story 3,Tim Allen
Toy Story 3,Joan Cusack
Toy Story 3,Ned Beatty
Tinker Tailor Soldier Spy,Gary Oldman
Tinker Tailor Soldier Spy,Colin Firth
Tinker Tailor Soldier Spy,Tom Hardy
Tinker Tailor Soldier Spy,Mark Strong
Resident Evil: Retribution,Milla Jovovich
Resident Evil: Retribution,Sienna Guillory
Resident Evil: Retribution,Michelle Rodriguez
Resident Evil: Retribution,Aryana Engineer
Pompeii,Kit Harington
Pompeii,Emily Browning
Pompeii,Kiefer Sutherland
Pompeii,Adewale Akinnuoye-Agbaje
Life of Pi,Suraj Sharma
Life of Pi,Irrfan Khan
Life of Pi,Adil Hussain
Life of Pi,Tabu
Hachi: A Dog's Tale,Richard Gere
Hachi: A Dog's Tale,Joan Allen
Hachi: A Dog's Tale,Cary-Hiroyuki Tagawa
Hachi: A Dog's Tale,Sarah Roemer
10 Years,Channing Tatum
10 Years,Rosario Dawson
10 Years,Chris Pratt
10 Years,Jenna Dewan Tatum
I Origins,Michael Pitt
I Origins,Steven Yeun
I Origins,Astrid Berg��s-Frisbey
I Origins,Brit Marling
Live Free or Die Hard,Bruce Willis
Live Free or Die Hard,Justin Long
Live Free or Die Hard,Timothy Olyphant
Live Free or Die Hard,Maggie Q
Funny Games,Naomi Watts
Funny Games,Tim Roth
Funny Games,Michael Pitt
Funny Games,Brady Corbet
Ted,Mark Wahlberg
Ted,Mila Kunis
Ted,Seth MacFarlane
Ted,Joel McHale
RED,Bruce Willis
RED,Helen Mirren
RED,Morgan Freeman
RED,Mary-Louise Parker
Australia,Nicole Kidman
Australia,Hugh Jackman
Australia,Shea Adams
Australia,Eddie Baroo
Faster,Dwayne Johnson
Faster,Billy Bob Thornton
Faster,Maggie Grace
Faster,Mauricio Lopez
The Adjustment Bureau,Matt Damon
The Adjustment Bureau,Emily Blunt
The Adjustment Bureau,Lisa Thoreson
The Adjustment Bureau,Florence Kastriner
The Judge,Robert Downey Jr.
The Judge,Robert Duvall
The Judge,Vera Farmiga
The Judge,Billy Bob Thornton
Closed Circuit,Eric Bana
Closed Circuit,Rebecca Hall
Closed Circuit,Jim Broadbent
Closed Circuit,Ciar��_��_n Hinds
Transformers: Revenge of the Fallen,Shia LaBeouf
Transformers: Revenge of the Fallen,Megan Fox
Transformers: Revenge of the Fallen,Josh Duhamel
Transformers: Revenge of the Fallen,Tyrese Gibson
The Book of Life,Diego Luna
The Book of Life,Zoe Saldana
The Book of Life,Channing Tatum
The Book of Life,Ron Perlman
Incendies,Lubna Azabal
Incendies,M�lissa D�sormeaux-Poulin
Incendies,Maxim Gaudette
Incendies,Mustafa Kamel
The Heartbreak Kid,Ben Stiller
The Heartbreak Kid,Michelle Monaghan
The Heartbreak Kid,Malin Akerman
The Heartbreak Kid,Jerry Stiller
Happy Feet,Elijah Wood
Happy Feet,Brittany Murphy
Happy Feet,Hugh Jackman
Happy Feet,Robin Williams
Entourage,Adrian Grenier
Entourage,Kevin Connolly
Entourage,Jerry Ferrara
Entourage,Kevin Dillon
The Strangers,Scott Speedman
The Strangers,Liv Tyler
The Strangers,Gemma Ward
The Strangers,Alex Fisher
Noah,Russell Crowe
Noah,Jennifer Connelly
Noah,Anthony Hopkins
Noah,Emma Watson
Neighbors,Seth Rogen
Neighbors,Rose Byrne
Neighbors,Zac Efron
Neighbors,Lisa Kudrow
Nymphomaniac: Vol. II,Charlotte Gainsbourg
Nymphomaniac: Vol. II,Stellan Skarsg�rd
Nymphomaniac: Vol. II,Willem Dafoe
Nymphomaniac: Vol. II,Jamie Bell
Wild,Reese Witherspoon
Wild,Laura Dern
Wild,Gaby Hoffmann
Wild,Michiel Huisman
Grown Ups,Adam Sandler
Grown Ups,Salma Hayek
Grown Ups,Kevin James
Grown Ups,Chris Rock
The Karate Kid,Jackie Chan
The Karate Kid,Jaden Smith
The Karate Kid,Taraji P. Henson
The Karate Kid,Wenwen Han
Dark Shadows,Johnny Depp
Dark Shadows,Michelle Pfeiffer
Dark Shadows,Eva Green
Dark Shadows,Helena Bonham Carter
Friends with Benefits,Mila Kunis
Friends with Benefits,Justin Timberlake
Friends with Benefits,Patricia Clarkson
Friends with Benefits,Jenna Elfman
The Illusionist,Edward Norton
The Illusionist,Jessica Biel
The Illusionist,Paul Giamatti
The Illusionist,Rufus Sewell
The A-Team,Liam Neeson
The A-Team,Bradley Cooper
The A-Team,Sharlto Copley
The A-Team,Jessica Biel
The Guest,Dan Stevens
The Guest,Sheila Kelley
The Guest,Maika Monroe
The Guest,Joel David Moore
The Internship,Vince Vaughn
The Internship,Owen Wilson
The Internship,Rose Byrne
The Internship,Aasif Mandvi
Paul,Simon Pegg
Paul,Nick Frost
Paul,Seth Rogen
Paul,Mia Stallard
The Da Vinci Code,Tom Hanks
The Da Vinci Code,Audrey Tautou
The Da Vinci Code,Jean Reno
The Da Vinci Code,Ian McKellen
Hugo,Asa Butterfield
Hugo,Chlo��_��_ Grace Moretz
Hugo,Christopher Lee
Hugo,Ben Kingsley
The Blackcoat's Daughter,Emma Roberts
The Blackcoat's Daughter,Kiernan Shipka
The Blackcoat's Daughter,Lauren Holly
The Blackcoat's Daughter,Lucy Boynton
Body of Lies,Leonardo DiCaprio
Body of Lies,Russell Crowe
Body of Lies,Mark Strong
Body of Lies,Golshifteh Farahani
Knight of Cups,Christian Bale
Knight of Cups,Cate Blanchett
Knight of Cups,Natalie Portman
Knight of Cups,Brian Dennehy
The Mummy: Tomb of the Dragon Emperor,Brendan Fraser
The Mummy: Tomb of the Dragon Emperor,Jet Li
The Mummy: Tomb of the Dragon Emperor,Maria Bello
The Mummy: Tomb of the Dragon Emperor,Michelle Yeoh
El secreto de sus ojos,Ricardo Dar��__n
El secreto de sus ojos,Soledad Villamil
El secreto de sus ojos,Pablo Rago
El secreto de sus ojos,Carla Quevedo
True Grit,Jeff Bridges
True Grit,Matt Damon
True Grit,Hailee Steinfeld
True Grit,Josh Brolin
We Are Your Friends,Zac Efron
We Are Your Friends,Wes Bentley
We Are Your Friends,Emily Ratajkowski
We Are Your Friends,Jonny Weston
A Million Ways to Die in the West,Seth MacFarlane
A Million Ways to Die in the West,Charlize Theron
A Million Ways to Die in the West,Liam Neeson
A Million Ways to Die in the West,Amanda Seyfried
Percy Jackson: Sea of Monsters,Logan Lerman
Percy Jackson: Sea of Monsters,Alexandra Daddario
Percy Jackson: Sea of Monsters,Brandon T. Jackson
Percy Jackson: Sea of Monsters,Nathan Fillion
Fracture,Anthony Hopkins
Fracture,Ryan Gosling
Fracture,David Strathairn
Fracture,Rosamund Pike
Oculus,Karen Gillan
Oculus,Brenton Thwaites
Oculus,Katee Sackhoff
Oculus,Rory Cochrane
In Bruges,Colin Farrell
In Bruges,Brendan Gleeson
In Bruges,Ciar��_��_n Hinds
In Bruges,Elizabeth Berrington
This Means War,Reese Witherspoon
This Means War,Chris Pine
This Means War,Tom Hardy
This Means War,Til Schweiger
The Road,Viggo Mortensen
The Road,Charlize Theron
The Road,Kodi Smit-McPhee
The Road,Robert Duvall
Conan the Barbarian,Jason Momoa
Conan the Barbarian,Ron Perlman
Conan the Barbarian,Rose McGowan
Conan the Barbarian,Stephen Lang
The Fighter,Mark Wahlberg
The Fighter,Christian Bale
The Fighter,Amy Adams
The Fighter,Melissa Leo
August Rush,Freddie Highmore
August Rush,Keri Russell
August Rush,Jonathan Rhys Meyers
August Rush,Terrence Howard
Chef,Jon Favreau
Chef,Robert Downey Jr.
Chef,Scarlett Johansson
Chef,Dustin Hoffman
Eye in the Sky,Helen Mirren
Eye in the Sky,Aaron Paul
Eye in the Sky,Alan Rickman
Eye in the Sky,Barkhad Abdi
Eagle Eye,Shia LaBeouf
Eagle Eye,Michelle Monaghan
Eagle Eye,Rosario Dawson
Eagle Eye,Michael Chiklis
The Purge,Ethan Hawke
The Purge,Lena Headey
The Purge,Max Burkholder
The Purge,Adelaide Kane
PK,Aamir Khan
PK,Anushka Sharma
PK,Sanjay Dutt
PK,Boman Irani
Ender's Game,Harrison Ford
Ender's Game,Asa Butterfield
Ender's Game,Hailee Steinfeld
Ender's Game,Abigail Breslin
Indiana Jones and the Kingdom of the Crystal Skull,Harrison Ford
Indiana Jones and the Kingdom of the Crystal Skull,Cate Blanchett
Indiana Jones and the Kingdom of the Crystal Skull,Shia LaBeouf
Indiana Jones and the Kingdom of the Crystal Skull,Karen Allen
Paper Towns,Nat Wolff
Paper Towns,Cara Delevingne
Paper Towns,Austin Abrams
Paper Towns,Justice Smith
High-Rise,Tom Hiddleston
High-Rise,Jeremy Irons
High-Rise,Sienna Miller
High-Rise,Luke Evans
Quantum of Solace,Daniel Craig
Quantum of Solace,Olga Kurylenko
Quantum of Solace,Mathieu Amalric
Quantum of Solace,Judi Dench
How to Train Your Dragon,Jay Baruchel
How to Train Your Dragon,Gerard Butler
How to Train Your Dragon,Christopher Mintz-Plasse
How to Train Your Dragon,Craig Ferguson
Lady in the Water,Paul Giamatti
Lady in the Water,Bryce Dallas Howard
Lady in the Water,Jeffrey Wright
Lady in the Water,Bob Balaban
The Fountain,Hugh Jackman
The Fountain,Rachel Weisz
The Fountain,Sean Patrick Thomas
The Fountain,Ellen Burstyn
Cars 2,Owen Wilson
Cars 2,Larry the Cable Guy
Cars 2,Michael Caine
Cars 2,Emily Mortimer
Final Girl,Abigail Breslin
Final Girl,Wes Bentley
Final Girl,Logan Huffman
Final Girl,Alexander Ludwig
The Man Who Knew Infinity,Dev Patel
The Man Who Knew Infinity,Jeremy Irons
The Man Who Knew Infinity,Malcolm Sinclair
The Man Who Knew Infinity,Raghuvir Joshi
Unknown,Liam Neeson
Unknown,Diane Kruger
Unknown,January Jones
Unknown,Aidan Quinn
Self/less,Ryan Reynolds
Self/less,Natalie Martinez
Self/less,Matthew Goode
Self/less,Ben Kingsley
Mr. Brooks,Kevin Costner
Mr. Brooks,Demi Moore
Mr. Brooks,William Hurt
Mr. Brooks,Dane Cook
Before We Go,Chris Evans
Before We Go,Alice Eve
Before We Go,Emma Fitzpatrick
Before We Go,John Cullum
Captain Phillips,Tom Hanks
Captain Phillips,Barkhad Abdi
Captain Phillips,Barkhad Abdirahman
Captain Phillips,Catherine Keener
Hotel Transylvania 2,Adam Sandler
Hotel Transylvania 2,Andy Samberg
Hotel Transylvania 2,Selena Gomez
Hotel Transylvania 2,Kevin James
Hancock,Will Smith
Hancock,Charlize Theron
Hancock,Jason Bateman
Hancock,Jae Head
Sisters,Amy Poehler
Sisters,Tina Fey
Sisters,Maya Rudolph
Sisters,Ike Barinholtz
The Family,Robert De Niro
The Family,Michelle Pfeiffer
The Family,Dianna Agron
The Family,John D'Leo
Zack and Miri Make a Porno,Seth Rogen
Zack and Miri Make a Porno,Elizabeth Banks
Zack and Miri Make a Porno,Craig Robinson
Zack and Miri Make a Porno,Gerry Bednob
Man on a Ledge,Sam Worthington
Man on a Ledge,Elizabeth Banks
Man on a Ledge,Jamie Bell
Man on a Ledge,Mandy Gonzalez
No Strings Attached,Natalie Portman
No Strings Attached,Ashton Kutcher
No Strings Attached,Kevin Kline
No Strings Attached,Cary Elwes
Rescue Dawn,Christian Bale
Rescue Dawn,Steve Zahn
Rescue Dawn,Jeremy Davies
Rescue Dawn,Zach Grenier
Despicable Me 2,Steve Carell
Despicable Me 2,Kristen Wiig
Despicable Me 2,Benjamin Bratt
Despicable Me 2,Miranda Cosgrove
A Walk Among the Tombstones,Liam Neeson
A Walk Among the Tombstones,Dan Stevens
A Walk Among the Tombstones,David Harbour
A Walk Among the Tombstones,Boyd Holbrook
The World's End,Simon Pegg
The World's End,Nick Frost
The World's End,Martin Freeman
The World's End,Rosamund Pike
Seven Psychopaths,Colin Farrell
Seven Psychopaths,Woody Harrelson
Seven Psychopaths,Sam Rockwell
Seven Psychopaths,Christopher Walken
Beowulf,Ray Winstone
Beowulf,Crispin Glover
Beowulf,Angelina Jolie
Beowulf,Robin Wright
Jack Ryan: Shadow Recruit,Chris Pine
Jack Ryan: Shadow Recruit,Kevin Costner
Jack Ryan: Shadow Recruit,Keira Knightley
Jack Ryan: Shadow Recruit,Kenneth Branagh
The Gambler,Mark Wahlberg
The Gambler,Jessica Lange
The Gambler,John Goodman
The Gambler,Brie Larson
Prince of Persia: The Sands of Time,Jake Gyllenhaal
Prince of Persia: The Sands of Time,Gemma Arterton
Prince of Persia: The Sands of Time,Ben Kingsley
Prince of Persia: The Sands of Time,Alfred Molina
The Spectacular Now,Miles Teller
The Spectacular Now,Shailene Woodley
The Spectacular Now,Kyle Chandler
The Spectacular Now,Jennifer Jason Leigh
Turbo Kid,Munro Chambers
Turbo Kid,Laurence Leboeuf
Turbo Kid,Michael Ironside
Turbo Kid,Edwin Wright
Mama,Jessica Chastain
Mama,Nikolaj Coster-Waldau
Mama,Megan Charpentier
Mama,Isabelle N�lisse
Orphan,Vera Farmiga
Orphan,Peter Sarsgaard
Orphan,Isabelle Fuhrman
Orphan,CCH Pounder
To Rome with Love,Woody Allen
To Rome with Love,Pen�lope Cruz
To Rome with Love,Jesse Eisenberg
To Rome with Love,Ellen Page
Fantastic Mr. Fox,George Clooney
Fantastic Mr. Fox,Meryl Streep
Fantastic Mr. Fox,Bill Murray
Fantastic Mr. Fox,Jason Schwartzman
Inside Man,Denzel Washington
Inside Man,Clive Owen
Inside Man,Jodie Foster
Inside Man,Christopher Plummer
127 Hours,James Franco
127 Hours,Amber Tamblyn
127 Hours,Kate Mara
127 Hours,Sean Bott
Annabelle,Ward Horton
Annabelle,Annabelle Wallis
Annabelle,Alfre Woodard
Annabelle,Tony Amendola
Suite Fran�_aise,Michelle Williams
Suite Fran�_aise,Kristin Scott Thomas
Suite Fran�_aise,Margot Robbie
Suite Fran�_aise,Eric Godon
The Imaginarium of Doctor Parnassus,Christopher Plummer
The Imaginarium of Doctor Parnassus,Lily Cole
The Imaginarium of Doctor Parnassus,Heath Ledger
The Imaginarium of Doctor Parnassus,Andrew Garfield
G.I. Joe: The Rise of Cobra,Dennis Quaid
G.I. Joe: The Rise of Cobra,Channing Tatum
G.I. Joe: The Rise of Cobra,Marlon Wayans
G.I. Joe: The Rise of Cobra,Adewale Akinnuoye-Agbaje
Man Down,Shia LaBeouf
Man Down,Jai Courtney
Man Down,Gary Oldman
Man Down,Kate Mara
Grindhouse,Kurt Russell
Grindhouse,Rose McGowan
Grindhouse,Danny Trejo
Grindhouse,Zo��_��_ Bell
Disaster Movie,Carmen Electra
Disaster Movie,Vanessa Lachey
Disaster Movie,Nicole Parker
Disaster Movie,Matt Lanter
Rocky Balboa,Sylvester Stallone
Rocky Balboa,Antonio Tarver
Rocky Balboa,Milo Ventimiglia
Rocky Balboa,Burt Young
Diary of a Wimpy Kid: Dog Days,Zachary Gordon
Diary of a Wimpy Kid: Dog Days,Robert Capron
Diary of a Wimpy Kid: Dog Days,Devon Bostick
Diary of a Wimpy Kid: Dog Days,Steve Zahn
Jane Eyre,Mia Wasikowska
Jane Eyre,Michael Fassbender
Jane Eyre,Jamie Bell
Jane Eyre,Su Elliot
Fool's Gold,Matthew McConaughey
Fool's Gold,Kate Hudson
Fool's Gold,Donald Sutherland
Fool's Gold,Alexis Dziena
The Dictator,Sacha Baron Cohen
The Dictator,Anna Faris
The Dictator,John C. Reilly
The Dictator,Ben Kingsley
The Loft,Karl Urban
The Loft,James Marsden
The Loft,Wentworth Miller
The Loft,Eric Stonestreet
You Don't Mess with the Zohan,Adam Sandler
You Don't Mess with the Zohan,John Turturro
You Don't Mess with the Zohan,Emmanuelle Chriqui
You Don't Mess with the Zohan,Nick Swardson
Horrible Bosses 2,Jason Bateman
Horrible Bosses 2,Jason Sudeikis
Horrible Bosses 2,Charlie Day
Horrible Bosses 2,Jennifer Aniston
A Bigger Splash,Tilda Swinton
A Bigger Splash,Matthias Schoenaerts
A Bigger Splash,Ralph Fiennes
A Bigger Splash,Dakota Johnson
Melancholia,Kirsten Dunst
Melancholia,Charlotte Gainsbourg
Melancholia,Kiefer Sutherland
Melancholia,Alexander Skarsg�rd
The Princess and the Frog,Anika Noni Rose
The Princess and the Frog,Keith David
The Princess and the Frog,Oprah Winfrey
The Princess and the Frog,Bruno Campos
Unstoppable,Denzel Washington
Unstoppable,Chris Pine
Unstoppable,Rosario Dawson
Unstoppable,Ethan Suplee
Flight,Denzel Washington
Flight,Nadine Velazquez
Flight,Don Cheadle
Flight,John Goodman
Home,Jim Parsons
Home,Rihanna
Home,Steve Martin
Home,Jennifer Lopez
La migliore offerta,Geoffrey Rush
La migliore offerta,Jim Sturgess
La migliore offerta,Sylvia Hoeks
La migliore offerta,Donald Sutherland
Begin Again,Keira Knightley
Begin Again,Mark Ruffalo
Begin Again,Adam Levine
Begin Again,Hailee Steinfeld
Out of the Furnace,Christian Bale
Out of the Furnace,Casey Affleck
Out of the Furnace,Zoe Saldana
Out of the Furnace,Woody Harrelson
Vicky Cristina Barcelona,Rebecca Hall
Vicky Cristina Barcelona,Scarlett Johansson
Vicky Cristina Barcelona,Javier Bardem
Vicky Cristina Barcelona,Christopher Evan Welch
Kung Fu Panda,Jack Black
Kung Fu Panda,Ian McShane
Kung Fu Panda,Angelina Jolie
Kung Fu Panda,Dustin Hoffman
Terminator Salvation,Christian Bale
Terminator Salvation,Sam Worthington
Terminator Salvation,Anton Yelchin
Terminator Salvation,Moon Bloodgood
Freedom Writers,Hilary Swank
Freedom Writers,Imelda Staunton
Freedom Writers,Patrick Dempsey
Freedom Writers,Scott Glenn
The Hills Have Eyes,Ted Levine
The Hills Have Eyes,Kathleen Quinlan
The Hills Have Eyes,Dan Byrd
The Hills Have Eyes,Emilie de Ravin
Changeling,Angelina Jolie
Changeling,Colm Feore
Changeling,Amy Ryan
Changeling,Gattlin Griffith
Remember Me,Robert Pattinson
Remember Me,Emilie de Ravin
Remember Me,Caitlyn Rund
Remember Me,Mois�s Acevedo
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Steve Carell
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Jennifer Garner
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Ed Oxenbould
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Dylan Minnette
Locke,Tom Hardy
Locke,Olivia Colman
Locke,Ruth Wilson
Locke,Andrew Scott
Horns,Daniel Radcliffe
Horns,Juno Temple
Horns,Max Minghella
Horns,Joe Anderson
The Stanford Prison Experiment,Ezra Miller
The Stanford Prison Experiment,Tye Sheridan
The Stanford Prison Experiment,Billy Crudup
The Stanford Prison Experiment,Olivia Thirlby
Diary of a Wimpy Kid: Rodrick Rules,Zachary Gordon
Diary of a Wimpy Kid: Rodrick Rules,Devon Bostick
Diary of a Wimpy Kid: Rodrick Rules,Robert Capron
Diary of a Wimpy Kid: Rodrick Rules,Rachael Harris
Mission: Impossible III,Tom Cruise
Mission: Impossible III,Michelle Monaghan
Mission: Impossible III,Ving Rhames
Mission: Impossible III,Philip Seymour Hoffman
En man som heter Ove,Rolf Lassg�rd
En man som heter Ove,Bahar Pars
En man som heter Ove,Filip Berg
En man som heter Ove,Ida Engvoll
Dragonball Evolution,Justin Chatwin
Dragonball Evolution,James Marsters
Dragonball Evolution,Yun-Fat Chow
Dragonball Evolution,Emmy Rossum
Red Dawn,Chris Hemsworth
Red Dawn,Isabel Lucas
Red Dawn,Josh Hutcherson
Red Dawn,Josh Peck
One Day,Anne Hathaway
One Day,Jim Sturgess
One Day,Patricia Clarkson
One Day,Tom Mison
Life as We Know It,Katherine Heigl
Life as We Know It,Josh Duhamel
Life as We Know It,Josh Lucas
Life as We Know It,Alexis Clagett
28 Weeks Later,Jeremy Renner
28 Weeks Later,Rose Byrne
28 Weeks Later,Robert Carlyle
28 Weeks Later,Harold Perrineau
Warm Bodies,Nicholas Hoult
Warm Bodies,Teresa Palmer
Warm Bodies,John Malkovich
Warm Bodies,Analeigh Tipton
Blue Jasmine,Cate Blanchett
Blue Jasmine,Alec Baldwin
Blue Jasmine,Peter Sarsgaard
Blue Jasmine,Sally Hawkins
G.I. Joe: Retaliation,Dwayne Johnson
G.I. Joe: Retaliation,Channing Tatum
G.I. Joe: Retaliation,Adrianne Palicki
G.I. Joe: Retaliation,Byung-hun Lee
Wrath of the Titans,Sam Worthington
Wrath of the Titans,Liam Neeson
Wrath of the Titans,Rosamund Pike
Wrath of the Titans,Ralph Fiennes
Saving Mr. Banks,Emma Thompson
Saving Mr. Banks,Tom Hanks
Saving Mr. Banks,Annie Rose Buckley
Saving Mr. Banks,Colin Farrell
Transcendence,Johnny Depp
Transcendence,Rebecca Hall
Transcendence,Morgan Freeman
Transcendence,Cillian Murphy
Rio,Jesse Eisenberg
Rio,Anne Hathaway
Rio,George Lopez
Rio,Karen Disher
Equals,Nicholas Hoult
Equals,Kristen Stewart
Equals,Vernetta Lopez
Equals,Scott Lawrence
Babel,Brad Pitt
Babel,Cate Blanchett
Babel,Gael Garc��__a Bernal
Babel,Mohamed Akhzam
The Tree of Life,Brad Pitt
The Tree of Life,Sean Penn
The Tree of Life,Jessica Chastain
The Tree of Life,Hunter McCracken
The Lucky One,Zac Efron
The Lucky One,Taylor Schilling
The Lucky One,Blythe Danner
The Lucky One,Riley Thomas Stewart
Piranha 3D,Elisabeth Shue
Piranha 3D,Jerry O'Connell
Piranha 3D,Richard Dreyfuss
Piranha 3D,Ving Rhames
50/50,Joseph Gordon-Levitt
50/50,Seth Rogen
50/50,Anna Kendrick
50/50,Bryce Dallas Howard
This Is 40,Paul Rudd
This Is 40,Leslie Mann
This Is 40,Maude Apatow
This Is 40,Iris Apatow
Real Steel,Hugh Jackman
Real Steel,Evangeline Lilly
Real Steel,Dakota Goyo
Real Steel,Anthony Mackie
Sex and the City,Sarah Jessica Parker
Sex and the City,Kim Cattrall
